timestamp_ms,timestamp_iso,angleID,angle_deg
1780992411137,2026-06-09T08:06:51.137Z,left_knee,21.33
1780992411157,2026-06-09T08:06:51.157Z,left_knee,21.53
1780992411177,2026-06-09T08:06:51.177Z,left_knee,20.85
1780992411198,2026-06-09T08:06:51.198Z,left_knee,21.73
1780992411218,2026-06-09T08:06:51.218Z,left_knee,20.44
1780992411238,2026-06-09T08:06:51.238Z,left_knee,21.94
1780992411259,2026-06-09T08:06:51.259Z,left_knee,21.83
1780992411279,2026-06-09T08:06:51.279Z,left_knee,19.66
1780992411300,2026-06-09T08:06:51.300Z,left_knee,19.76
1780992411320,2026-06-09T08:06:51.320Z,left_knee,18.61
1780992411341,2026-06-09T08:06:51.341Z,left_knee,17.12
1780992411361,2026-06-09T08:06:51.361Z,left_knee,17.01
1780992411381,2026-06-09T08:06:51.381Z,left_knee,15.99
1780992411402,2026-06-09T08:06:51.402Z,left_knee,15.05
1780992411423,2026-06-09T08:06:51.423Z,left_knee,14.14
1780992411443,2026-06-09T08:06:51.443Z,left_knee,12.94
1780992411463,2026-06-09T08:06:51.463Z,left_knee,13.08
1780992411484,2026-06-09T08:06:51.484Z,left_knee,10.75
1780992411504,2026-06-09T08:06:51.504Z,left_knee,10.47
1780992411524,2026-06-09T08:06:51.524Z,left_knee,8.94
1780992411545,2026-06-09T08:06:51.545Z,left_knee,9.7
1780992411566,2026-06-09T08:06:51.566Z,left_knee,6.73
1780992411586,2026-06-09T08:06:51.586Z,left_knee,6.38
1780992411606,2026-06-09T08:06:51.606Z,left_knee,4.13
1780992411627,2026-06-09T08:06:51.627Z,left_knee,2.96
1780992411647,2026-06-09T08:06:51.647Z,left_knee,1.24
1780992411668,2026-06-09T08:06:51.668Z,left_knee,0.13
1780992411688,2026-06-09T08:06:51.688Z,left_knee,0.14
1780992411708,2026-06-09T08:06:51.708Z,left_knee,0.79
1780992411729,2026-06-09T08:06:51.729Z,left_knee,2.46
1780992411749,2026-06-09T08:06:51.749Z,left_knee,4.96
1780992411770,2026-06-09T08:06:51.770Z,left_knee,5.06
1780992411790,2026-06-09T08:06:51.790Z,left_knee,7.49
1780992411810,2026-06-09T08:06:51.810Z,left_knee,7.94
1780992411831,2026-06-09T08:06:51.831Z,left_knee,9.61
1780992411852,2026-06-09T08:06:51.852Z,left_knee,10.95
1780992411873,2026-06-09T08:06:51.873Z,left_knee,10.9
1780992411893,2026-06-09T08:06:51.893Z,left_knee,12.33
1780992411914,2026-06-09T08:06:51.914Z,left_knee,13.65
