timestamp_ms,timestamp_iso,angleID,angle_deg
1780996628277,2026-06-09T09:17:08.277Z,left_knee,21.32
1780996628297,2026-06-09T09:17:08.297Z,left_knee,19.63
1780996628318,2026-06-09T09:17:08.318Z,left_knee,16.11
1780996628339,2026-06-09T09:17:08.339Z,left_knee,18.18
1780996628359,2026-06-09T09:17:08.359Z,left_knee,18.22
1780996628379,2026-06-09T09:17:08.379Z,left_knee,16.21
1780996628399,2026-06-09T09:17:08.399Z,left_knee,14.45
1780996628419,2026-06-09T09:17:08.419Z,left_knee,13.61
1780996628440,2026-06-09T09:17:08.440Z,left_knee,12.22
1780996628460,2026-06-09T09:17:08.460Z,left_knee,10.7
1780996628481,2026-06-09T09:17:08.481Z,left_knee,11.7
1780996628501,2026-06-09T09:17:08.501Z,left_knee,10.13
1780996628521,2026-06-09T09:17:08.521Z,left_knee,9.02
1780996628542,2026-06-09T09:17:08.542Z,left_knee,7.46
1780996628562,2026-06-09T09:17:08.562Z,left_knee,6.0
1780996628583,2026-06-09T09:17:08.583Z,left_knee,3.96
1780996628603,2026-06-09T09:17:08.603Z,left_knee,2.55
1780996628623,2026-06-09T09:17:08.623Z,left_knee,1.96
1780996628644,2026-06-09T09:17:08.644Z,left_knee,0.13
1780996628664,2026-06-09T09:17:08.664Z,left_knee,0.13
1780996628684,2026-06-09T09:17:08.684Z,left_knee,2.57
1780996628705,2026-06-09T09:17:08.705Z,left_knee,4.02
1780996628725,2026-06-09T09:17:08.725Z,left_knee,4.91
1780996628746,2026-06-09T09:17:08.746Z,left_knee,6.77
1780996628766,2026-06-09T09:17:08.766Z,left_knee,6.33
1780996628786,2026-06-09T09:17:08.786Z,left_knee,6.75
1780996628807,2026-06-09T09:17:08.807Z,left_knee,10.05
1780996628827,2026-06-09T09:17:08.827Z,left_knee,10.38
1780996628848,2026-06-09T09:17:08.848Z,left_knee,10.34
1780996628868,2026-06-09T09:17:08.868Z,left_knee,12.64
1780996628888,2026-06-09T09:17:08.888Z,left_knee,14.54
1780996628909,2026-06-09T09:17:08.909Z,left_knee,14.02
1780996628929,2026-06-09T09:17:08.929Z,left_knee,15.17
1780996628949,2026-06-09T09:17:08.949Z,left_knee,16.6
1780996628970,2026-06-09T09:17:08.970Z,left_knee,17.36
1780996628990,2026-06-09T09:17:08.990Z,left_knee,19.09
1780996629011,2026-06-09T09:17:09.011Z,left_knee,18.27
1780996629031,2026-06-09T09:17:09.031Z,left_knee,19.65
1780996629051,2026-06-09T09:17:09.051Z,left_knee,22.69
1780996629072,2026-06-09T09:17:09.072Z,left_knee,20.65
1780996629093,2026-06-09T09:17:09.093Z,left_knee,21.96
1780996629113,2026-06-09T09:17:09.113Z,left_knee,20.6
1780996629134,2026-06-09T09:17:09.134Z,left_knee,20.78
1780996629154,2026-06-09T09:17:09.154Z,left_knee,22.1
1780996629175,2026-06-09T09:17:09.175Z,left_knee,21.77
1780996629195,2026-06-09T09:17:09.195Z,left_knee,21.36
1780996629216,2026-06-09T09:17:09.216Z,left_knee,20.08
1780996629236,2026-06-09T09:17:09.236Z,left_knee,20.38
1780996629257,2026-06-09T09:17:09.257Z,left_knee,19.49
1780996629277,2026-06-09T09:17:09.277Z,left_knee,19.98
1780996629298,2026-06-09T09:17:09.298Z,left_knee,17.77
1780996629319,2026-06-09T09:17:09.319Z,left_knee,19.1
1780996629339,2026-06-09T09:17:09.339Z,left_knee,19.02
1780996629360,2026-06-09T09:17:09.360Z,left_knee,15.21
1780996629380,2026-06-09T09:17:09.380Z,left_knee,15.27
1780996629401,2026-06-09T09:17:09.401Z,left_knee,15.74
1780996629421,2026-06-09T09:17:09.421Z,left_knee,12.6
1780996629442,2026-06-09T09:17:09.442Z,left_knee,10.73
1780996629462,2026-06-09T09:17:09.462Z,left_knee,10.89
1780996629483,2026-06-09T09:17:09.483Z,left_knee,10.65
1780996629503,2026-06-09T09:17:09.503Z,left_knee,9.18
1780996629524,2026-06-09T09:17:09.524Z,left_knee,9.04
1780996629545,2026-06-09T09:17:09.545Z,left_knee,5.3
1780996629565,2026-06-09T09:17:09.565Z,left_knee,3.46
1780996629586,2026-06-09T09:17:09.586Z,left_knee,3.49
1780996629606,2026-06-09T09:17:09.606Z,left_knee,3.79
1780996629627,2026-06-09T09:17:09.627Z,left_knee,1.19
1780996629647,2026-06-09T09:17:09.647Z,left_knee,0.51
1780996629668,2026-06-09T09:17:09.668Z,left_knee,0.19
1780996629688,2026-06-09T09:17:09.688Z,left_knee,2.24
1780996629709,2026-06-09T09:17:09.709Z,left_knee,2.17
1780996629729,2026-06-09T09:17:09.729Z,left_knee,3.39
1780996629749,2026-06-09T09:17:09.749Z,left_knee,7.16
1780996629770,2026-06-09T09:17:09.770Z,left_knee,8.34
1780996629790,2026-06-09T09:17:09.790Z,left_knee,9.07
1780996629810,2026-06-09T09:17:09.810Z,left_knee,9.4
1780996629831,2026-06-09T09:17:09.831Z,left_knee,11.35
1780996629851,2026-06-09T09:17:09.851Z,left_knee,11.38
1780996629872,2026-06-09T09:17:09.872Z,left_knee,11.84
1780996629892,2026-06-09T09:17:09.892Z,left_knee,12.5
1780996629913,2026-06-09T09:17:09.913Z,left_knee,14.52
1780996629933,2026-06-09T09:17:09.933Z,left_knee,15.61
1780996629953,2026-06-09T09:17:09.953Z,left_knee,16.75
1780996629974,2026-06-09T09:17:09.974Z,left_knee,17.91
1780996629994,2026-06-09T09:17:09.994Z,left_knee,18.03
1780996630014,2026-06-09T09:17:10.014Z,left_knee,18.29
1780996630035,2026-06-09T09:17:10.035Z,left_knee,18.69
1780996630055,2026-06-09T09:17:10.055Z,left_knee,20.91
1780996630076,2026-06-09T09:17:10.076Z,left_knee,20.04
1780996630097,2026-06-09T09:17:10.097Z,left_knee,20.5
1780996630117,2026-06-09T09:17:10.117Z,left_knee,20.21
