timestamp_ms,timestamp_iso,angleID,angle_deg
1780992221153,2026-06-09T08:03:41.153Z,left_knee,20.47
1780992221173,2026-06-09T08:03:41.173Z,left_knee,21.68
1780992221194,2026-06-09T08:03:41.194Z,left_knee,21.35
1780992221214,2026-06-09T08:03:41.214Z,left_knee,21.68
1780992221234,2026-06-09T08:03:41.234Z,left_knee,21.72
1780992221255,2026-06-09T08:03:41.255Z,left_knee,21.37
1780992221275,2026-06-09T08:03:41.275Z,left_knee,21.2
1780992221296,2026-06-09T08:03:41.296Z,left_knee,19.28
1780992221316,2026-06-09T08:03:41.316Z,left_knee,20.53
1780992221337,2026-06-09T08:03:41.337Z,left_knee,20.03
1780992221357,2026-06-09T08:03:41.357Z,left_knee,18.38
1780992221377,2026-06-09T08:03:41.377Z,left_knee,18.37
1780992221398,2026-06-09T08:03:41.398Z,left_knee,15.71
1780992221418,2026-06-09T08:03:41.418Z,left_knee,14.9
1780992221439,2026-06-09T08:03:41.439Z,left_knee,16.48
1780992221459,2026-06-09T08:03:41.459Z,left_knee,15.47
1780992221480,2026-06-09T08:03:41.480Z,left_knee,12.27
1780992221500,2026-06-09T08:03:41.500Z,left_knee,11.61
1780992221521,2026-06-09T08:03:41.521Z,left_knee,10.79
1780992221541,2026-06-09T08:03:41.541Z,left_knee,9.91
1780992221562,2026-06-09T08:03:41.562Z,left_knee,10.04
1780992221582,2026-06-09T08:03:41.582Z,left_knee,7.11
1780992221603,2026-06-09T08:03:41.603Z,left_knee,4.94
1780992221623,2026-06-09T08:03:41.623Z,left_knee,5.07
1780992221643,2026-06-09T08:03:41.643Z,left_knee,5.76
1780992221664,2026-06-09T08:03:41.664Z,left_knee,2.95
1780992221684,2026-06-09T08:03:41.684Z,left_knee,0.14
1780992221704,2026-06-09T08:03:41.704Z,left_knee,0.0
1780992221725,2026-06-09T08:03:41.725Z,left_knee,2.18
1780992221745,2026-06-09T08:03:41.745Z,left_knee,2.31
1780992221766,2026-06-09T08:03:41.766Z,left_knee,3.77
1780992221786,2026-06-09T08:03:41.786Z,left_knee,5.52
1780992221807,2026-06-09T08:03:41.807Z,left_knee,6.55
1780992221827,2026-06-09T08:03:41.827Z,left_knee,8.08
1780992221848,2026-06-09T08:03:41.848Z,left_knee,9.08
1780992221868,2026-06-09T08:03:41.868Z,left_knee,8.42
1780992221888,2026-06-09T08:03:41.888Z,left_knee,11.31
1780992221909,2026-06-09T08:03:41.909Z,left_knee,9.78
1780992221929,2026-06-09T08:03:41.929Z,left_knee,13.9
1780992221950,2026-06-09T08:03:41.950Z,left_knee,14.62
1780992221970,2026-06-09T08:03:41.970Z,left_knee,16.76
1780992221991,2026-06-09T08:03:41.991Z,left_knee,16.55
1780992222011,2026-06-09T08:03:42.011Z,left_knee,17.97
